ticker,day_of_week,opt_type,date,contract_symbol,strike,source,entry_time,entry_price,exit_time,exit_price,payoff_per_share,contracts,cost_dollars,pnl_dollars,profitable,note
TSLA,Friday,C,2025-11-28,,0.0,MISS,3:45 PM,,3:55 PM,,,,,,,missing data (Fri & Thu closed)
TSLA,Friday,C,2025-12-05,TSLA251205C00455000,455.0,REAL,3:45 PM,0.4,3:55 PM,0.31,-0.09,3,120.0,-27.0,False,
TSLA,Friday,C,2025-12-12,TSLA251212C00452500,452.5,REAL,3:45 PM,4.2,3:55 PM,5.7,1.5,1,420.0,150.0,True,
TSLA,Friday,C,2025-12-19,TSLA251219C00482500,482.5,REAL,3:45 PM,0.73,3:55 PM,0.42,-0.31,2,146.0,-62.0,False,
TSLA,Friday,C,2025-12-26,TSLA251226C00477500,477.5,REAL,3:45 PM,0.32,3:55 PM,0.02,-0.3,4,128.0,-120.0,False,
TSLA,Friday,C,2026-01-02,TSLA260102C00435000,435.0,REAL,3:45 PM,3.7,3:54 PM,4.0,0.3,1,370.0,30.0,True,
TSLA,Friday,C,2026-01-09,TSLA260109C00447500,447.5,REAL,3:45 PM,0.04,3:55 PM,0.01,-0.03,25,100.0,-75.0,False,
TSLA,Friday,C,2026-01-16,TSLA260116C00440000,440.0,REAL,3:45 PM,0.19,3:55 PM,0.02,-0.17,6,114.0,-102.0,False,
TSLA,Friday,C,2026-01-23,TSLA260123C00447500,447.5,REAL,3:45 PM,0.51,3:55 PM,1.08,0.57,2,102.0,114.0,True,
TSLA,Friday,C,2026-01-30,TSLA260130C00435000,435.0,REAL,3:45 PM,0.21,3:55 PM,0.05,-0.16,5,105.0,-80.0,False,
TSLA,Friday,C,2026-02-06,TSLA260206C00410000,410.0,REAL,3:45 PM,4.35,3:55 PM,1.16,-3.19,1,435.0,-319.0,False,
TSLA,Friday,C,2026-02-13,TSLA260213C00422500,422.5,REAL,3:45 PM,0.02,3:55 PM,0.02,0.0,50,100.0,0.0,False,
TSLA,Friday,C,2026-02-20,TSLA260220C00412500,412.5,REAL,3:45 PM,0.14,3:55 PM,0.11,-0.03,8,112.0,-24.0,False,
TSLA,Friday,C,2026-02-27,TSLA260227C00400000,400.0,REAL,3:45 PM,0.48,3:55 PM,2.87,2.39,3,144.0,717.0,True,
TSLA,Friday,C,2026-03-06,TSLA260306C00397500,397.5,REAL,3:45 PM,1.02,3:55 PM,0.3,-0.72,1,102.0,-72.0,False,
TSLA,Friday,C,2026-03-13,TSLA260313C00392500,392.5,REAL,3:45 PM,0.1,3:55 PM,0.15,0.05,10,100.0,50.0,True,
TSLA,Friday,C,2026-03-20,TSLA260320C00372500,372.5,REAL,3:46 PM,0.01,3:54 PM,0.01,0.0,100,100.0,0.0,False,
TSLA,Friday,C,2026-03-27,TSLA260327C00360000,360.0,REAL,3:45 PM,1.4,3:55 PM,2.18,0.78,1,140.0,78.0,True,
TSLA,Friday,C,2026-04-03,TSLA260402C00360000,360.0,REAL,3:45 PM,0.68,3:55 PM,1.17,0.49,2,136.0,98.0,True,Fri closed → Thu expiry
TSLA,Friday,C,2026-04-10,TSLA260410C00347500,347.5,REAL,3:45 PM,0.6,3:55 PM,0.86,0.26,2,120.0,52.0,True,
TSLA,Friday,C,2026-04-17,TSLA260417C00402500,402.5,REAL,3:45 PM,0.15,3:55 PM,0.06,-0.09,7,105.0,-63.0,False,
TSLA,Friday,C,2026-04-24,TSLA260424C00377500,377.5,REAL,3:45 PM,0.27,3:55 PM,0.15,-0.12,4,108.0,-48.0,False,
TSLA,Friday,C,2026-05-01,TSLA260501C00397500,397.5,REAL,3:45 PM,0.01,3:55 PM,0.01,0.0,100,100.0,0.0,False,
TSLA,Friday,C,2026-05-08,TSLA260508C00427500,427.5,REAL,3:45 PM,0.11,3:55 PM,0.16,0.05,10,110.0,50.0,True,
TSLA,Friday,C,2026-05-15,TSLA260515C00427500,427.5,REAL,3:45 PM,0.04,3:55 PM,0.01,-0.03,25,100.0,-75.0,False,
TSLA,Friday,C,2026-05-22,TSLA260522C00427500,427.5,REAL,3:45 PM,0.08,3:55 PM,0.04,-0.04,13,104.0,-52.0,False,
TSLA,Friday,C,2026-05-29,TSLA260529C00437500,437.5,REAL,3:45 PM,0.19,3:55 PM,0.09,-0.1,6,114.0,-60.0,False,
TSLA,Friday,C,2026-06-05,TSLA260605C00395000,395.0,REAL,3:45 PM,0.23,3:55 PM,0.07,-0.16,5,115.0,-80.0,False,
TSLA,Friday,C,2026-06-12,TSLA260612C00402500,402.5,REAL,3:45 PM,1.54,3:55 PM,2.86,1.32,1,154.0,132.0,True,
TSLA,Friday,C,2026-06-19,TSLA260618C00395000,395.0,REAL,3:45 PM,3.65,3:55 PM,6.12,2.47,1,365.0,247.0,True,Fri closed → Thu expiry
TSLA,Friday,C,2026-06-26,TSLA260626C00385000,385.0,REAL,3:45 PM,0.03,3:55 PM,0.02,-0.01,34,102.0,-34.0,False,
TSLA,Friday,C,2026-07-03,TSLA260702C00392500,392.5,REAL,3:45 PM,0.68,3:55 PM,1.12,0.44,2,136.0,88.0,True,Fri closed → Thu expiry
TSLA,Friday,P,2024-07-12,TSLA240712P00250000,250.0,REAL,2:15 PM,0.96,3:30 PM,0.5,-0.46,2,192.0,-92.0,False,
TSLA,Friday,P,2024-07-19,TSLA240719P00240000,240.0,REAL,2:15 PM,1.14,3:30 PM,0.21,-0.93,1,114.0,-93.0,False,
TSLA,Friday,P,2024-07-26,TSLA240726P00220000,220.0,REAL,2:15 PM,0.48,3:30 PM,0.54,0.06,3,144.0,18.0,True,
TSLA,Friday,P,2024-08-02,TSLA240802P00207500,207.5,REAL,2:15 PM,1.55,3:30 PM,0.95,-0.6,1,155.0,-60.0,False,
TSLA,Friday,P,2024-08-09,TSLA240809P00200000,200.0,REAL,2:15 PM,1.09,3:30 PM,0.46,-0.63,1,109.0,-63.0,False,
TSLA,Friday,P,2024-08-16,TSLA240816P00217500,217.5,REAL,2:15 PM,1.67,3:30 PM,1.14,-0.53,1,167.0,-53.0,False,
TSLA,Friday,P,2024-08-23,TSLA240823P00220000,220.0,REAL,2:15 PM,0.87,3:30 PM,0.11,-0.76,2,174.0,-152.0,False,
TSLA,Friday,P,2024-08-30,TSLA240830P00210000,210.0,REAL,2:15 PM,0.21,3:30 PM,0.01,-0.2,5,105.0,-100.0,False,
TSLA,Friday,P,2024-09-06,TSLA240906P00215000,215.0,REAL,2:15 PM,1.65,3:30 PM,1.84,0.19,1,165.0,19.0,True,
TSLA,Friday,P,2024-09-13,TSLA240913P00227500,227.5,REAL,2:15 PM,0.14,3:30 PM,0.01,-0.13,8,112.0,-104.0,False,
TSLA,Friday,P,2024-09-20,TSLA240920P00237500,237.5,REAL,2:15 PM,0.5,3:30 PM,0.01,-0.49,2,100.0,-98.0,False,
TSLA,Friday,P,2024-09-27,TSLA240927P00260000,260.0,REAL,2:15 PM,0.94,3:30 PM,0.17,-0.77,2,188.0,-154.0,False,
TSLA,Friday,P,2024-10-04,TSLA241004P00250000,250.0,REAL,2:15 PM,1.15,3:30 PM,0.26,-0.89,1,115.0,-89.0,False,
TSLA,Friday,P,2024-10-11,TSLA241011P00220000,220.0,REAL,2:15 PM,1.52,3:30 PM,1.4,-0.12,1,152.0,-12.0,False,
TSLA,Friday,P,2024-10-18,TSLA241018P00220000,220.0,REAL,2:15 PM,0.11,3:30 PM,0.02,-0.09,10,110.0,-90.0,False,
TSLA,Friday,P,2024-10-25,TSLA241025P00267500,267.5,REAL,2:15 PM,2.5,3:30 PM,0.55,-1.95,1,250.0,-195.0,False,
TSLA,Friday,P,2024-11-01,TSLA241101P00247500,247.5,REAL,2:15 PM,0.54,3:30 PM,0.02,-0.52,2,108.0,-104.0,False,
TSLA,Friday,P,2024-11-08,TSLA241108P00325000,325.0,REAL,2:15 PM,1.61,3:30 PM,7.1,5.49,1,161.0,549.0,True,
TSLA,Friday,P,2024-11-15,TSLA241115P00317500,317.5,REAL,2:15 PM,1.84,3:30 PM,0.16,-1.68,1,184.0,-168.0,False,
TSLA,Friday,P,2024-11-22,TSLA241122P00355000,355.0,REAL,2:15 PM,2.75,3:30 PM,3.24,0.49,1,275.0,49.0,True,
TSLA,Friday,P,2024-11-29,,0.0,MISS,2:15 PM,,3:30 PM,,,,,,,missing data (Fri & Thu closed)
TSLA,Friday,P,2024-12-06,TSLA241206P00375000,375.0,REAL,2:15 PM,0.81,3:30 PM,0.02,-0.79,2,162.0,-158.0,False,
TSLA,Friday,P,2024-12-13,TSLA241213P00435000,435.0,REAL,2:15 PM,3.95,3:30 PM,5.25,1.3,1,395.0,130.0,True,
TSLA,Friday,P,2024-12-20,TSLA241220P00437500,437.5,REAL,2:15 PM,2.48,3:30 PM,4.78,2.3,1,248.0,230.0,True,
TSLA,Friday,P,2024-12-27,TSLA241227P00435000,435.0,REAL,2:15 PM,4.0,3:30 PM,5.23,1.23,1,400.0,123.0,True,
TSLA,Friday,P,2025-01-03,TSLA250103P00402500,402.5,REAL,2:15 PM,1.35,3:30 PM,0.06,-1.29,1,135.0,-129.0,False,
TSLA,Friday,P,2025-01-10,TSLA250110P00397500,397.5,REAL,2:15 PM,3.7,3:30 PM,3.65,-0.05,1,370.0,-5.0,False,
TSLA,Friday,P,2025-01-17,TSLA250117P00440000,440.0,REAL,2:15 PM,3.0,3:30 PM,10.45,7.45,1,300.0,745.0,True,
TSLA,Friday,P,2025-01-24,TSLA250124P00407500,407.5,REAL,2:15 PM,1.54,3:30 PM,1.13,-0.41,1,154.0,-41.0,False,
TSLA,Friday,P,2025-01-31,TSLA250131P00412500,412.5,REAL,2:15 PM,2.96,3:30 PM,9.7,6.74,1,296.0,674.0,True,
TSLA,Friday,P,2025-02-07,TSLA250207P00367500,367.5,REAL,2:15 PM,2.8,3:30 PM,5.6,2.8,1,280.0,280.0,True,
TSLA,Friday,P,2025-02-14,TSLA250214P00352500,352.5,REAL,2:15 PM,1.03,3:30 PM,0.14,-0.89,1,103.0,-89.0,False,
TSLA,Friday,P,2025-02-21,TSLA250221P00337500,337.5,REAL,2:15 PM,1.23,3:30 PM,1.57,0.34,1,123.0,34.0,True,
TSLA,Friday,P,2025-02-28,TSLA250228P00282500,282.5,REAL,2:15 PM,1.57,3:30 PM,0.02,-1.55,1,157.0,-155.0,False,
TSLA,Friday,P,2025-03-07,TSLA250307P00262500,262.5,REAL,2:15 PM,1.49,3:30 PM,1.4,-0.09,1,149.0,-9.0,False,
TSLA,Friday,P,2025-03-14,TSLA250314P00250000,250.0,REAL,2:15 PM,1.71,3:30 PM,1.47,-0.24,1,171.0,-24.0,False,
TSLA,Friday,P,2025-03-21,TSLA250321P00247500,247.5,REAL,2:15 PM,2.22,3:30 PM,2.82,0.6,1,222.0,60.0,True,
TSLA,Friday,P,2025-03-28,TSLA250328P00265000,265.0,REAL,2:15 PM,2.3,3:30 PM,2.01,-0.29,1,230.0,-29.0,False,
TSLA,Friday,P,2025-04-04,TSLA250404P00245000,245.0,REAL,2:15 PM,3.45,3:30 PM,2.77,-0.68,1,345.0,-68.0,False,
TSLA,Friday,P,2025-04-11,TSLA250411P00250000,250.0,REAL,2:15 PM,2.46,3:30 PM,0.97,-1.49,1,246.0,-149.0,False,
TSLA,Friday,P,2025-04-18,TSLA250417P00240000,240.0,REAL,2:15 PM,0.65,3:30 PM,0.86,0.21,2,130.0,42.0,True,Fri closed → Thu expiry
TSLA,Friday,P,2025-04-25,TSLA250425P00282500,282.5,REAL,2:15 PM,0.89,3:30 PM,1.04,0.15,2,178.0,30.0,True,
TSLA,Friday,P,2025-05-02,TSLA250502P00295000,295.0,REAL,2:15 PM,2.59,3:30 PM,5.65,3.06,1,259.0,306.0,True,
TSLA,Friday,P,2025-05-09,TSLA250509P00300000,300.0,REAL,2:15 PM,1.38,3:30 PM,2.78,1.4,1,138.0,140.0,True,
TSLA,Friday,P,2025-05-16,TSLA250516P00347500,347.5,REAL,2:15 PM,1.22,3:30 PM,0.36,-0.86,1,122.0,-86.0,False,
TSLA,Friday,P,2025-05-23,TSLA250523P00342500,342.5,REAL,2:15 PM,1.75,3:30 PM,2.38,0.63,1,175.0,63.0,True,
TSLA,Friday,P,2025-05-30,TSLA250530P00350000,350.0,REAL,2:15 PM,1.23,3:30 PM,0.44,-0.79,1,123.0,-79.0,False,
TSLA,Friday,P,2025-06-06,TSLA250606P00300000,300.0,REAL,2:15 PM,1.39,3:30 PM,2.83,1.44,1,139.0,144.0,True,
TSLA,Friday,P,2025-06-13,TSLA250613P00332500,332.5,REAL,2:15 PM,4.54,3:30 PM,5.4,0.86,1,454.0,86.0,True,
TSLA,Friday,P,2025-06-20,TSLA250620P00322500,322.5,REAL,2:15 PM,0.9,3:30 PM,1.31,0.41,2,180.0,82.0,True,
TSLA,Friday,P,2025-06-27,TSLA250627P00322500,322.5,REAL,2:15 PM,1.1,3:30 PM,1.51,0.41,1,110.0,41.0,True,
TSLA,Friday,P,2025-07-04,,0.0,MISS,2:15 PM,,3:30 PM,,,,,,,missing data (Fri & Thu closed)
TSLA,Friday,P,2025-07-11,TSLA250711P00310000,310.0,REAL,2:15 PM,0.46,3:30 PM,0.03,-0.43,3,138.0,-129.0,False,
TSLA,Friday,P,2025-07-18,TSLA250718P00327500,327.5,REAL,2:15 PM,0.39,3:30 PM,0.17,-0.22,3,117.0,-66.0,False,
TSLA,Friday,P,2025-07-25,TSLA250725P00317500,317.5,REAL,2:15 PM,1.41,3:30 PM,3.1,1.69,1,141.0,169.0,True,
TSLA,Friday,P,2025-08-01,TSLA250801P00302500,302.5,REAL,2:15 PM,1.4,3:30 PM,0.78,-0.62,1,140.0,-62.0,False,
TSLA,Friday,P,2025-08-08,TSLA250808P00330000,330.0,REAL,2:15 PM,1.64,3:30 PM,1.98,0.34,1,164.0,34.0,True,
TSLA,Friday,P,2025-08-15,TSLA250815P00332500,332.5,REAL,2:15 PM,2.83,3:30 PM,3.5,0.67,1,283.0,67.0,True,
TSLA,Friday,P,2025-08-22,TSLA250822P00337500,337.5,REAL,2:15 PM,0.83,3:30 PM,0.23,-0.6,2,166.0,-120.0,False,
TSLA,Friday,P,2025-08-29,TSLA250829P00332500,332.5,REAL,2:15 PM,0.63,3:30 PM,0.56,-0.07,2,126.0,-14.0,False,
TSLA,Friday,P,2025-09-05,TSLA250905P00350000,350.0,REAL,2:15 PM,0.72,3:30 PM,1.44,0.72,2,144.0,144.0,True,
TSLA,Friday,P,2025-09-12,TSLA250912P00395000,395.0,REAL,2:15 PM,1.8,3:30 PM,1.98,0.18,1,180.0,18.0,True,
TSLA,Friday,P,2025-09-19,TSLA250919P00425000,425.0,REAL,2:15 PM,1.3,3:30 PM,0.4,-0.9,1,130.0,-90.0,False,
TSLA,Friday,P,2025-09-26,TSLA250926P00437500,437.5,REAL,2:15 PM,1.28,3:30 PM,0.26,-1.02,1,128.0,-102.0,False,
TSLA,Friday,P,2025-10-03,TSLA251003P00420000,420.0,REAL,2:15 PM,1.45,3:30 PM,0.03,-1.42,1,145.0,-142.0,False,
TSLA,Friday,P,2025-10-10,TSLA251010P00417500,417.5,REAL,2:15 PM,1.5,3:30 PM,3.22,1.72,1,150.0,172.0,True,
TSLA,Friday,P,2025-10-17,TSLA251017P00440000,440.0,REAL,2:15 PM,2.39,3:30 PM,2.15,-0.24,1,239.0,-24.0,False,
TSLA,Friday,P,2025-10-24,TSLA251024P00435000,435.0,REAL,2:15 PM,2.24,3:30 PM,2.51,0.27,1,224.0,27.0,True,
TSLA,Friday,P,2025-10-31,TSLA251031P00450000,450.0,REAL,2:15 PM,1.14,3:30 PM,0.13,-1.01,1,114.0,-101.0,False,
TSLA,Friday,P,2025-11-07,TSLA251107P00432500,432.5,REAL,2:15 PM,1.42,3:30 PM,2.02,0.6,1,142.0,60.0,True,
TSLA,Friday,P,2025-11-14,TSLA251114P00407500,407.5,REAL,2:15 PM,1.67,3:30 PM,1.8,0.13,1,167.0,13.0,True,
TSLA,Friday,P,2025-11-21,TSLA251121P00400000,400.0,REAL,2:15 PM,1.77,3:30 PM,4.85,3.08,1,177.0,308.0,True,
TSLA,Friday,P,2025-11-28,,0.0,MISS,2:15 PM,,3:30 PM,,,,,,,missing data (Fri & Thu closed)
TSLA,Friday,P,2025-12-05,TSLA251205P00455000,455.0,REAL,2:15 PM,1.35,3:30 PM,0.5,-0.85,1,135.0,-85.0,False,
TSLA,Friday,P,2025-12-12,TSLA251212P00452500,452.5,REAL,2:15 PM,1.58,3:30 PM,0.2,-1.38,1,158.0,-138.0,False,
TSLA,Friday,P,2025-12-19,TSLA251219P00482500,482.5,REAL,2:15 PM,1.25,3:30 PM,1.06,-0.19,1,125.0,-19.0,False,
TSLA,Friday,P,2025-12-26,TSLA251226P00477500,477.5,REAL,2:15 PM,0.58,3:30 PM,0.14,-0.44,2,116.0,-88.0,False,
TSLA,Friday,P,2026-01-02,TSLA260102P00435000,435.0,REAL,2:15 PM,0.4,3:30 PM,0.04,-0.36,3,120.0,-108.0,False,
TSLA,Friday,P,2026-01-09,TSLA260109P00447500,447.5,REAL,2:15 PM,0.95,3:30 PM,2.38,1.43,2,190.0,286.0,True,
TSLA,Friday,P,2026-01-16,TSLA260116P00440000,440.0,REAL,2:15 PM,1.18,3:30 PM,0.66,-0.52,1,118.0,-52.0,False,
TSLA,Friday,P,2026-01-23,TSLA260123P00447500,447.5,REAL,2:15 PM,0.85,3:30 PM,0.62,-0.23,2,170.0,-46.0,False,
TSLA,Friday,P,2026-01-30,TSLA260130P00435000,435.0,REAL,2:15 PM,1.75,3:30 PM,3.85,2.1,1,175.0,210.0,True,
TSLA,Friday,P,2026-02-06,TSLA260206P00410000,410.0,REAL,2:15 PM,0.45,3:30 PM,0.04,-0.41,3,135.0,-123.0,False,
TSLA,Friday,P,2026-02-13,TSLA260213P00422500,422.5,REAL,2:15 PM,1.72,3:30 PM,4.94,3.22,1,172.0,322.0,True,
TSLA,Friday,P,2026-02-20,TSLA260220P00412500,412.5,REAL,2:15 PM,1.27,3:30 PM,2.5,1.23,1,127.0,123.0,True,
TSLA,Friday,P,2026-02-27,TSLA260227P00400000,400.0,REAL,2:15 PM,1.28,3:30 PM,0.54,-0.74,1,128.0,-74.0,False,
TSLA,Friday,P,2026-03-06,TSLA260306P00397500,397.5,REAL,2:15 PM,0.41,3:30 PM,1.19,0.78,3,123.0,234.0,True,
TSLA,Friday,P,2026-03-13,TSLA260313P00392500,392.5,REAL,2:15 PM,1.1,3:30 PM,1.57,0.47,1,110.0,47.0,True,
TSLA,Friday,P,2026-03-20,TSLA260320P00372500,372.5,REAL,2:15 PM,2.3,3:30 PM,6.22,3.92,1,230.0,392.0,True,
TSLA,Friday,P,2026-03-27,TSLA260327P00360000,360.0,REAL,2:15 PM,0.97,3:30 PM,0.24,-0.73,2,194.0,-146.0,False,
TSLA,Friday,P,2026-04-03,TSLA260402P00360000,360.0,REAL,2:15 PM,1.11,3:30 PM,0.63,-0.48,1,111.0,-48.0,False,Fri closed → Thu expiry
TSLA,Friday,P,2026-04-10,TSLA260410P00347500,347.5,REAL,2:15 PM,1.3,3:30 PM,1.49,0.19,1,130.0,19.0,True,
TSLA,Friday,P,2026-04-17,TSLA260417P00402500,402.5,REAL,2:15 PM,2.81,3:30 PM,1.33,-1.48,1,281.0,-148.0,False,
TSLA,Friday,P,2026-04-24,TSLA260424P00377500,377.5,REAL,2:15 PM,2.05,3:30 PM,1.06,-0.99,1,205.0,-99.0,False,
TSLA,Friday,P,2026-05-01,TSLA260501P00397500,397.5,REAL,2:15 PM,1.72,3:30 PM,3.6,1.88,1,172.0,188.0,True,
TSLA,Friday,P,2026-05-08,TSLA260508P00427500,427.5,REAL,2:15 PM,2.41,3:30 PM,2.35,-0.06,1,241.0,-6.0,False,
TSLA,Friday,P,2026-05-15,TSLA260515P00427500,427.5,REAL,2:15 PM,1.35,3:30 PM,3.83,2.48,1,135.0,248.0,True,
TSLA,Friday,P,2026-05-22,TSLA260522P00427500,427.5,REAL,2:15 PM,1.43,3:30 PM,2.25,0.82,1,143.0,82.0,True,
TSLA,Friday,P,2026-05-29,TSLA260529P00437500,437.5,REAL,2:15 PM,1.45,3:30 PM,3.25,1.8,1,145.0,180.0,True,
TSLA,Friday,P,2026-06-05,TSLA260605P00395000,395.0,REAL,2:15 PM,2.93,3:30 PM,4.3,1.37,1,293.0,137.0,True,
TSLA,Friday,P,2026-06-12,TSLA260612P00402500,402.5,REAL,2:15 PM,1.5,3:30 PM,1.04,-0.46,1,150.0,-46.0,False,
TSLA,Friday,P,2026-06-19,TSLA260618P00395000,395.0,REAL,2:15 PM,1.26,3:30 PM,0.59,-0.67,1,126.0,-67.0,False,Fri closed → Thu expiry
TSLA,Friday,P,2026-06-26,TSLA260626P00385000,385.0,REAL,2:15 PM,2.41,3:30 PM,5.97,3.56,1,241.0,356.0,True,
TSLA,Friday,P,2026-07-03,TSLA260702P00392500,392.5,REAL,2:15 PM,1.44,3:30 PM,1.71,0.27,1,144.0,27.0,True,Fri closed → Thu expiry
TSLA,Monday,C,2026-02-16,,0.0,MISS,3:15 PM,,3:20 PM,,,,,,,missing data (market closed)
TSLA,Monday,C,2026-02-23,TSLA260223C00395000,395.0,REAL,3:15 PM,0.72,3:20 PM,0.69,-0.03,2,144.0,-6.0,False,
TSLA,Monday,C,2026-03-02,TSLA260302C00400000,400.0,REAL,3:15 PM,0.57,3:20 PM,1.64,1.07,2,114.0,214.0,True,
TSLA,Monday,C,2026-03-09,TSLA260309C00390000,390.0,REAL,3:15 PM,2.83,3:20 PM,5.96,3.13,1,283.0,313.0,True,
TSLA,Monday,C,2026-03-16,TSLA260316C00397500,397.5,REAL,3:15 PM,0.42,3:20 PM,0.39,-0.03,3,126.0,-9.0,False,
TSLA,Monday,C,2026-03-23,TSLA260323C00380000,380.0,REAL,3:15 PM,1.3,3:20 PM,1.82,0.52,1,130.0,52.0,True,
TSLA,Monday,C,2026-03-30,TSLA260330C00357500,357.5,REAL,3:15 PM,0.01,3:20 PM,0.03,0.02,100,100.0,200.0,True,
TSLA,Monday,C,2026-04-06,TSLA260406C00347500,347.5,REAL,3:15 PM,4.15,3:20 PM,4.1,-0.05,1,415.0,-5.0,False,
TSLA,Monday,C,2026-04-13,TSLA260413C00352500,352.5,REAL,3:15 PM,0.12,3:20 PM,0.13,0.01,9,108.0,9.0,True,
TSLA,Monday,C,2026-04-20,TSLA260420C00392500,392.5,REAL,3:15 PM,0.31,3:20 PM,0.34,0.03,4,124.0,12.0,True,
TSLA,Monday,C,2026-04-27,TSLA260427C00380000,380.0,REAL,3:15 PM,0.65,3:20 PM,0.55,-0.1,2,130.0,-20.0,False,
TSLA,Monday,C,2026-05-04,TSLA260504C00392500,392.5,REAL,3:15 PM,1.28,3:20 PM,0.99,-0.29,1,128.0,-29.0,False,
TSLA,Monday,C,2026-05-11,TSLA260511C00442500,442.5,REAL,3:15 PM,5.45,3:20 PM,5.46,0.01,1,545.0,1.0,True,
TSLA,Monday,C,2026-05-18,TSLA260518C00410000,410.0,REAL,3:15 PM,0.78,3:20 PM,0.59,-0.19,2,156.0,-38.0,False,
TSLA,Monday,C,2026-05-25,,0.0,MISS,3:15 PM,,3:20 PM,,,,,,,missing data (market closed)
TSLA,Monday,C,2026-06-01,TSLA260601C00420000,420.0,REAL,3:15 PM,0.45,3:20 PM,0.42,-0.03,3,135.0,-9.0,False,
TSLA,Monday,C,2026-06-08,TSLA260608C00410000,410.0,REAL,3:15 PM,0.68,3:20 PM,0.68,0.0,2,136.0,0.0,False,
TSLA,Monday,C,2026-06-15,TSLA260615C00410000,410.0,REAL,3:15 PM,0.98,3:20 PM,0.65,-0.33,2,196.0,-66.0,False,
TSLA,Monday,C,2026-06-22,TSLA260622C00407500,407.5,REAL,3:15 PM,0.45,3:20 PM,0.52,0.07,3,135.0,21.0,True,
TSLA,Monday,C,2026-06-29,TSLA260629C00407500,407.5,REAL,3:15 PM,4.84,3:20 PM,5.17,0.33,1,484.0,33.0,True,
TSLA,Monday,P,2026-02-16,,0.0,MISS,3:05 PM,,3:15 PM,,,,,,,missing data (market closed)
TSLA,Monday,P,2026-02-23,TSLA260223P00395000,395.0,REAL,3:05 PM,0.77,3:15 PM,0.94,0.17,2,154.0,34.0,True,
TSLA,Monday,P,2026-03-02,TSLA260302P00400000,400.0,REAL,3:05 PM,0.13,3:15 PM,1.45,1.32,8,104.0,1056.0,True,
TSLA,Monday,P,2026-03-09,TSLA260309P00390000,390.0,REAL,3:05 PM,0.2,3:15 PM,0.11,-0.09,5,100.0,-45.0,False,
TSLA,Monday,P,2026-03-16,TSLA260316P00397500,397.5,REAL,3:05 PM,0.95,3:15 PM,1.56,0.61,2,190.0,122.0,True,
TSLA,Monday,P,2026-03-23,TSLA260323P00380000,380.0,REAL,3:05 PM,0.34,3:15 PM,0.37,0.03,3,102.0,9.0,True,
TSLA,Monday,P,2026-03-30,TSLA260330P00357500,357.5,REAL,3:05 PM,3.4,3:15 PM,4.45,1.05,1,340.0,105.0,True,
TSLA,Monday,P,2026-04-06,TSLA260406P00347500,347.5,REAL,3:05 PM,0.06,3:15 PM,0.03,-0.03,17,102.0,-51.0,False,
TSLA,Monday,P,2026-04-13,TSLA260413P00352500,352.5,REAL,3:05 PM,1.55,3:15 PM,1.94,0.39,1,155.0,39.0,True,
TSLA,Monday,P,2026-04-20,TSLA260420P00392500,392.5,REAL,3:05 PM,1.7,3:15 PM,1.44,-0.26,1,170.0,-26.0,False,
TSLA,Monday,P,2026-04-27,TSLA260427P00380000,380.0,REAL,3:05 PM,1.85,3:15 PM,1.09,-0.76,1,185.0,-76.0,False,
TSLA,Monday,P,2026-05-04,TSLA260504P00392500,392.5,REAL,3:05 PM,0.77,3:15 PM,0.45,-0.32,2,154.0,-64.0,False,
TSLA,Monday,P,2026-05-11,TSLA260511P00442500,442.5,REAL,3:05 PM,0.34,3:15 PM,0.16,-0.18,3,102.0,-54.0,False,
TSLA,Monday,P,2026-05-18,TSLA260518P00410000,410.0,REAL,3:05 PM,1.28,3:15 PM,1.38,0.1,1,128.0,10.0,True,
TSLA,Monday,P,2026-05-25,,0.0,MISS,3:05 PM,,3:15 PM,,,,,,,missing data (market closed)
TSLA,Monday,P,2026-06-01,TSLA260601P00420000,420.0,REAL,3:05 PM,1.62,3:15 PM,1.73,0.11,1,162.0,11.0,True,
TSLA,Monday,P,2026-06-08,TSLA260608P00410000,410.0,REAL,3:05 PM,0.59,3:15 PM,1.3,0.71,2,118.0,142.0,True,
TSLA,Monday,P,2026-06-15,TSLA260615P00410000,410.0,REAL,3:05 PM,0.94,3:15 PM,0.49,-0.45,2,188.0,-90.0,False,
TSLA,Monday,P,2026-06-22,TSLA260622P00407500,407.5,REAL,3:05 PM,1.83,3:15 PM,1.66,-0.17,1,183.0,-17.0,False,
TSLA,Monday,P,2026-06-29,TSLA260629P00407500,407.5,REAL,3:05 PM,0.49,3:15 PM,0.15,-0.34,3,147.0,-102.0,False,
TSLA,Wednesday,C,2026-02-18,TSLA260218C00412500,412.5,REAL,3:50 PM,0.05,3:55 PM,0.11,0.06,20,100.0,120.0,True,
TSLA,Wednesday,C,2026-02-25,TSLA260225C00415000,415.0,REAL,3:50 PM,2.09,3:55 PM,2.55,0.46,1,209.0,46.0,True,
TSLA,Wednesday,C,2026-03-04,TSLA260304C00407500,407.5,REAL,3:50 PM,0.18,3:55 PM,0.03,-0.15,6,108.0,-90.0,False,
TSLA,Wednesday,C,2026-03-11,TSLA260311C00405000,405.0,REAL,3:50 PM,2.15,3:55 PM,2.35,0.2,1,215.0,20.0,True,
TSLA,Wednesday,C,2026-03-18,TSLA260318C00397500,397.5,REAL,3:50 PM,0.01,3:55 PM,0.01,0.0,100,100.0,0.0,False,
